,Acetanaerobacterium,Acetivibrio,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Akkermansia,Alistipes,Allisonella,Allobaculum,Anaerococcus,Anaerofilum,Anaeroplasma,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Atopobium,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Bulleidia,Butyricicoccus,Butyricimonas,Butyrivibrio,Caldimonas,Caloramator,Campylobacter,Catenibacterium,Citrobacter,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Coprobacillus,Coprococcus,Coraliomargarita,Corynebacterium,Cronobacter,Denitrobacterium,Desulfotomaculum,Desulfovibrio,Dialister,Dietzia,Dorea,Eggerthella,Elusimicrobium,Enterobacter,Enterococcus,Enterorhabdus,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Faecalibacterium,Finegoldia,Flavonifractor,Fusobacterium,Gemella,Gemmiger,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hespellia,Holdemania,Howardella,Hydrogenoanaerobacterium,Klebsiella,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Lutispora,Marvinbryantia,Megamonas,Megasphaera,Methanobrevibacter,Methanosphaera,Mitsuokella,Mobiluncus,Mogibacterium,Moryella,Murdochiella,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Oxalobacter,Papillibacter,Parabacteroides,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Robinsoniella,Roseburia,Rothia,Ruminococcus,Saccharofermentans,Selenomonas,Slackia,Sneathia,Solobacterium,Spiroplasma,Sporobacter,Staphylococcus,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,TM7_genera_incertae_sedis,Tepidimicrobium,Treponema,Turicibacter,Unassigned,Vampirovibrio,Veillonella,Victivallis,Weissella
4EP25,2.5008414,183.316,2136247.8,inf,inf,0.019001028,2.1142292,140.42786,0.15086573,0.60516375,1.0945021,347454.56,21.410685,0.44781414,0.46653858,0.3975978,3.480154,inf,4.20056,4.268886,0.7656325,2.9168338e+24,1.2140522,67.16581,7847.834,107111560.0,79.69153,0.8919716,0.019779062,214976.47,2493257800000000.0,1.8409746,1165.4524,1971.0198,0.39556375,0.26607698,26.574785,0.3363555,95013.46,4.9110026,0.43574095,11.672662,0.07147848,571896400000.0,1.2766734,30.042519,7289079300.0,0.36061317,14.353695,2.294478,0.12384055,inf,5.5529118,0.060328443,27.597897,7809825.0,0.6075485,5.8291106,216.67322,2.380839,5.431207,1.0575633,1369.1115,0.027765943,0.05889407,0.17102394,0.06863321,1919.8447,0.35450217,2.3558168,1.1664884,4367.159,0.46618474,4.0707126,1.6484663,0.21894588,221319.23,0.18629731,593499.7,0.114724234,0.05460796,0.8991564,inf,2.4179711,0.17959885,51.23465,0.50633776,22.4376,0.17913127,7.4950476,34.607903,0.22351462,0.21323407,1.4010987e+38,669586950000.0,0.05307116,0.32102868,1.3859928,5.9019117,0.42099085,0.028236067,4.418225,1.3159288,3.3376372,6.2966266,0.85342896,11.49545,0.6581195,10.214907,1.0606054,0.67997795,4.747191e+18,1.7168909,13218.803,3.12354,0.05995534,1.2143632,6.484544,8449733600.0,0.33239093,2.2093936e+23,8.7068675e+30,13.785571,12.357709,11.253135,3.3115215,0.15671037,0.2403612,1.2452904,0.3039945,0.22980002,1.2669824,0.25371462,9.009919,231.8708
4EP28,0.22425994,0.35289028,1.7949646,1468.6289,292184880000000.0,5489.9087,84224550.0,1.5976809,0.019707175,31.243916,42.873917,15.943765,126.42518,0.4565066,1.4462819,0.81455094,38.7551,0.036875095,4801485.0,1.1629822,1.8497796,44.67185,0.49608785,inf,0.34181276,8.127606,12.737529,1.9373013,0.17702593,74470.97,29.575966,0.55845296,1.3081229,0.70695657,51094.06,1.15596175e+27,1.1558217,0.33281043,1803.632,0.3674426,0.63504624,6.672037,32.528088,96923030000.0,0.055639468,0.7763537,5.1806397,inf,1.8134263e+20,23.652607,0.061609205,104579010000000.0,1.7672883,0.031399745,0.8026386,inf,1.80474,0.48179424,4642.057,1.7077998,28.628311,0.13587959,3.6328554,131622690.0,0.10928459,11.042441,0.23550415,4.5797296,0.034430303,1.398899,6766.645,6.6162124,17.099155,0.2970836,48058996.0,1.605383,23.177078,16288.658,4.2257977,6.192988,15.607667,0.42898867,inf,3.1809406,0.29351282,0.5475751,0.67456454,inf,0.06424627,5847.616,inf,46483560000000.0,0.03372277,inf,0.2207772,0.06547223,1940136.2,130391850.0,0.24909319,1.5695106,0.033873446,0.49729276,3361.075,1.4123843,12.650573,45.09026,0.6364171,46.813988,0.06980634,60.277565,37588996000.0,1298.5411,0.5069805,96.35376,0.44332838,1.2739222e+25,0.28842288,98301590000.0,0.09629829,0.19135204,160.56445,3.8473203,inf,0.4002878,0.37909195,6.4558926,0.29642245,0.23285674,1.0892065,1.3519393,0.11724483,1.82449,1.1374023,0.050259776,inf
4EP29,3677.1482,22.696499,10.384769,1.1857413e+17,0.66087705,0.77730656,0.7922806,1.7176777e+28,0.11449242,13.917754,142.94894,22.356802,0.647908,260.56708,7.1395497,18114.305,inf,2.4704905,13.321686,1.4460158,16.483393,4.085712,63.398937,0.35773677,0.06197099,1.0460323,1115647700.0,2.306028,2.104408,5.4675055,2859260000.0,0.3391085,0.24564475,718.45123,0.46810746,0.5525081,0.82163805,0.41217923,inf,1.8315139,8.865581,inf,0.17238644,7135.66,7.6259413,0.25890055,18.108059,1.0079991,1.4101806,1.8315693,0.71883464,inf,60.978703,1.2836719,1.8927721,2.7270656,0.5077889,5.7180347,15567.774,0.80990463,3.7334425,0.24623893,9.841028,1.148445,inf,11.566242,1230.1018,4.3976645,3.3628285,1467.0106,0.45045602,inf,0.088707946,0.58312184,0.06451664,0.3405911,3.5361176,6.1503835,0.41217333,1.3955415,0.12519579,871641.94,0.63477564,0.6056499,0.5917331,0.20028967,0.16921282,0.6550665,0.18916301,1.4100565,91.80404,1.3306643,0.35525915,793062.7,5.8031354,1.8874325,0.21012595,0.7613256,inf,12.232547,0.19798538,15.914308,20.514053,6.353646,1.2172693,0.392373,5.7532396,0.6108155,inf,0.005700782,0.015285754,3.9097803,2.3164551,8396.845,1.5108955,0.115299344,47.83204,2.6412294,inf,0.1762586,2.3745682,6.34189e+31,0.7877474,6.823414,5477852.0,1137726800.0,0.15266734,2.8422964,inf,0.37767118,13.133753,1.3323603,1.6118071,1.8606967e+16,70.84887
4EP3,22.138372,11259963.0,1561.4285,inf,42768664000000.0,0.3808868,14.814039,7299534.0,0.25498185,7.176406,1.0621854,42.735786,0.5554398,13353466000.0,3.06762,0.71744394,1.094992e+31,127.261955,5.309334,0.4482529,6.3786864,5.0103106,3.1085126,3.4368613,0.14360325,26.657396,992.76965,0.39582336,0.5733667,13.296596,3.477635,5.2733397,1.0071299,181.8437,1.5059294,0.45371342,4.93155,0.13737105,3360.17,3.705411,1.197371,18.635143,0.17275894,113888.34,1.0260539,0.50028294,2.79831,1.0504088,5.636753,2.0302389,1.3147771,1.6687e+22,80.92834,1.3064234,0.52531534,283.79422,1.1531051,11.194627,29.141352,0.11328029,1.6166631,0.4055727,9.423513,0.77218515,10283.991,1.4275641,9.773894,1.4456856,0.5562002,397.51273,0.40476748,215257650000.0,0.5320306,0.20887184,0.07452122,0.41566163,1.0293894,0.47838232,0.2720793,0.44309175,0.042162683,1.7822481,26649506000.0,1.7149367,0.8390276,9.803365,0.9337289,0.4161616,0.3547768,3.299359,4.5649934,0.49379957,0.11938542,125618.22,728.97644,2796416400000.0,0.08849108,3.1952887,48158.99,0.39629218,0.14071034,35.052906,5.1174254,386.1401,11.485254,0.5412767,17.085747,0.07332145,4.6240207e+29,0.030307405,0.085814364,26.596104,7.1352634,2.5538756e+22,1.5489497,77.143,2.0831013,5492425000.0,1.1059877,0.25215694,144386890000000.0,3.4768403e+24,44004.145,0.7569241,16.400919,3456614700.0,0.28598133,3640905.2,44253110.0,1.3703462,0.24251923,1.886742,1.501857,523495700.0,6.9447327
4EP30,0.9792951,0.6609499,0.39913267,0.5204313,0.81515956,0.6376517,2880109800000000.0,23.893953,0.90534866,5.4538198,7.006053,40.139763,12.893907,0.10286995,2.4020023,0.28270245,1.1548958,99.84872,70.5924,0.59061766,416.39728,0.19910772,2.319973e+32,6.074593e+22,2.287174,0.52896094,0.01895739,562.2862,2.5824268,0.063840054,0.31630105,0.09663713,10.292348,0.6313652,7.302754,1698.9543,19.05879,13.0749855,0.39127722,0.21004374,1.4976152,280.8497,77.04679,7.936035,306815740.0,0.40849313,353769340000000.0,inf,20829.072,7.8368845,366.8696,0.024876004,0.88866013,950141400000.0,0.2578298,0.30015212,1.4655396e+21,0.20612481,0.6320561,0.9206747,0.8388313,135469230000.0,0.09242428,1.4155723e+36,5.8430166,2000.1924,0.69835174,0.0052608536,164802.97,3.1724577,71.72351,2.016503,inf,3.5541325,inf,104.00453,0.4684829,0.12336432,0.65412694,1.542917,1.3183064,311528.66,2.4143498,3.4489765,0.5101645,0.39959225,1.1144843,2.8637648,0.2652505,0.1224453,145.65564,2.8866146e+37,395880580.0,6.387676,2.0575604,2313.995,0.3727721,11.793804,1.2086323,1.7261485,0.04231394,2.3573017,6.5341954,1.8422843,2.218596,0.14825782,15.361798,2.8499137e+35,0.7637396,54.101383,389.18616,4.111193,13977.266,38.567204,0.46325612,1.5437557,52.835667,3.4662967,1.7978315,0.023474904,1.5872388,0.2292487,163.86319,0.43273848,4.3085456,799.7235,0.54348946,7.019781,0.6788163,0.5119576,inf,1.0206742,5.8982806,0.93969315,0.12949927
4EP31,4011.3813,0.09409335,1.4304349e+33,97.13848,3.1393204e+16,0.034760434,2.059861,664.2572,0.033068452,5802.8853,17.883253,0.15141979,15.123759,1.1650796,0.60761696,0.24780884,7637874.0,1.524503e+21,0.65456223,0.09214819,0.4833978,11.116657,2.2034812,0.274224,249784630000000.0,9.52361,0.9555246,846346800.0,0.06614938,9.606191,1.2981508,3.5105696,0.24080725,2.0440478e+17,2197606.2,1.6880167,16.824043,inf,0.66706204,80.97151,0.43486542,0.5089738,0.16549231,0.54123884,0.6898935,3.5633826,124068216.0,2.5293863,0.36307853,0.77384883,0.3135014,0.6848117,1.4655555,22.463312,inf,2.0392284,3.703512e+16,6.213114,34811030.0,7.9557686,1.7045335,0.4210478,1.3317729,1.1515954,1918066200000000.0,0.17419326,6.72604e+20,1.8237332,4.404669,2.5951462,0.17748672,3795821500000.0,0.04108397,57307.273,0.5323243,1.5931966,9.3727656e+26,0.31931433,0.13867207,0.21488343,0.020591496,0.8235475,0.009262111,0.32858804,1.0267015,40986.727,inf,0.95116156,1.1596262,0.27034232,2.7278833,0.017145617,11.020882,9.5559964e+16,0.43665293,1.1428088,0.36650583,0.81645775,7.543298,56.83405,3.6225667,inf,0.86617506,0.60991275,917.25745,1.1166228,2.0641816,2.094233,2541178800000.0,0.07600518,0.059710696,0.42553103,662387.9,36253.285,5.2990284,3.6867683,0.021743089,0.08917509,0.9484101,0.06881604,0.8755235,0.04114665,2.0622215,inf,44.045406,inf,0.37933174,inf,854096.94,1.9635923,0.54294693,inf,0.16491336,0.01888865,7.994315
4EP33,55.112175,63.224472,1.1928224e+22,3.5728457,1.0338633,895705.0,0.43033147,0.8346026,3205.9336,75652730000.0,0.38067406,0.40113854,0.27835828,0.019352924,0.9345276,17066977000000.0,4153.1455,2030300.1,2.2948377,0.1794863,1.747242,56.38001,6209438.0,0.2735831,0.82650644,0.2276538,0.22635065,0.9195776,0.57633984,0.6165746,4553060000000000.0,0.6994837,383.79352,367581050000000.0,2238.6648,0.5874919,0.72833014,247.6472,2593.7402,0.9446672,3.7451081,0.8218201,0.14324562,360614850000.0,1.183464,1402.1337,143564200000000.0,289756.22,0.12091748,0.1469362,2.015175,2.059149,0.06858555,4.5744543,2.439909,1.3350893,4.1791525,0.10759014,6.442072,169.33119,0.34949154,5.424707,11134110.0,14.324584,2.0448358,2879620400000.0,0.06936721,1.9582471,42.242435,110.697556,0.9574762,inf,0.821839,1.3883262e+23,0.83307165,1.9224973e+24,1.1053847,0.45467886,0.22447015,0.45332178,0.56100845,74019.55,3.229636,2.211383,1.6592792,0.37291068,1.4723274e+34,0.7619162,0.05240919,0.060319267,138.90504,0.49870163,5.4822936,4.6613944e+18,0.03177478,0.2722039,270090100.0,2.2970574,1943.5511,0.90686285,0.3566259,1.921511e+19,0.47248822,2.6376572,0.40321937,100856.3,1106462360000000.0,855.90894,9.323948,0.032052997,0.006091022,0.28174022,inf,inf,6510.889,5.62356,0.081331894,70.79592,331469260000.0,1.7508278,13.242708,0.1398391,2.8383365,2252.9993,121.78289,15846007.0,0.34770933,3.843184e+17,inf,0.3925745,54134330.0,0.97151405,0.55338174,0.20901303,0.3036402
4EP34,3.46127,0.056549132,0.7936347,inf,0.09332214,1.6472116,3.633664e+21,0.7996858,0.18528855,280.14844,7880901.5,0.031145364,78314.92,1.8226956,285.7721,1909389300.0,inf,1067005.4,6.5113835,1.1017952,3.9557762,1.92629,1573.0195,16.032879,2.2931616,4.3100076,0.2847273,26537.916,1.8672128,13115.098,inf,1.2439299,0.060721155,0.049536403,5.677771e+23,0.01592802,2.3240125,55.614788,inf,1.0389935,0.282229,2.4962823,0.10866274,0.015471267,0.7898175,109.66901,inf,inf,1.1672535,0.9951447,1.1574528,2.3070805,0.98489046,0.0143639995,4.0160255,161741370000.0,3.7144383e+32,81.6423,inf,2.7052689,7.3574533,3.782869,10667.323,inf,5.7653485e+20,inf,0.35860276,1.9439192,0.027545998,6917333700000.0,1.1407827,31215.521,0.2976811,0.30780905,8.031154,1.6049771,1.7666698,inf,0.81043375,8.403797,0.058278747,36.107613,inf,1.0771515,0.7004981,0.25808898,1.1476918,0.12537837,0.058703806,12132.51,128.15622,0.39488837,56.100986,66.109055,0.12888435,0.87843657,29.029703,0.021448333,0.86199355,2.812759,0.037547868,inf,0.37383974,14.050708,1.4508545,9122977000.0,7.3282076e+18,1.4600699,57523.203,62.002045,260760.77,361771900.0,2.696709,inf,336.53583,8.306381,0.09044302,1.2861797,1.1962744,0.2284985,0.25278237,5.864858,0.28122044,3.9921515,1137712900.0,8931919000000000.0,2.5781798,1.1937214,45.98015,5.331727,1.894615,4.8421187,21031786.0,0.027655747,3858.9412
4EP35,1020.01227,1.921623,21.581785,inf,4600188.5,inf,850.17474,0.41713455,8924942000.0,5358404.5,0.7691397,1.4244964,38.99107,1.3604125,2.4194727,9.640257,9687727000.0,42.719368,8.785957,0.5466862,3.599372,25.504171,0.8783449,1.5816112e+17,25231.854,102.670135,inf,0.5247,0.37302616,40014.367,2514.0452,3.3682864,1.4708638,16066726000.0,0.6864168,0.8634578,8.991825,0.4549455,inf,1.4188849,424512300.0,225.44952,1.4915602,inf,10.993075,inf,1.2230821,inf,2.1120787,0.92663354,0.44463137,36070527000.0,136.85782,0.051498886,5.2601485,12079994.0,0.9715689,136.32915,inf,0.859412,8.138192,6.343952,1273868000.0,1.5975499,1691555200.0,490641.47,0.11525969,329.04367,0.33203164,209.76247,7.6663694,inf,0.16478801,0.14390129,0.17596917,4.370042,14.451944,10.295758,24.438705,2.500004,0.064491384,15.265971,0.14422764,3.5314586,2.3170252,0.8204552,18741.408,0.31800935,13.065494,4.294206,13930643.0,0.419951,0.12348158,7.733388e+19,0.015177746,0.08931942,0.13639352,0.1196173,33.695377,1.0178516,0.060577165,3.67137,1.0885311,655367.7,1.0526997,223718980.0,3.5435436,0.62441903,inf,0.099604584,1.0865445,1266123900.0,4.945527,8.656526e+32,2.8865223,0.5560563,1.0431209,1.2716365,134403700.0,0.20942962,72.84477,0.21285114,0.578609,2.8462226,18084.05,34.212143,0.49478,14792645.0,8.6835575,0.1283495,4.0081442e+31,0.7141839,1.2916498,21.168917,153.90926
4EP36,1.8417284,0.14584418,0.46478918,2.8266094,0.18376644,0.3689017,2.2803009,0.35266098,0.061098944,11.843825,2.6081736e+21,0.49403617,0.13648935,0.64646566,0.23638618,1.0645692,8.0678835,0.0031225681,11273.863,0.19584039,5.3231297,0.6260097,14413856.0,19.615627,0.25071275,2.8939891e+16,0.74273145,3113.275,2.561556,2.5169291,70.593,0.072094955,0.700221,19.486912,49.43817,4863573.5,1.5275912,6626551300.0,0.17518267,2.811696,0.19904752,13.967853,0.4451786,752.97577,0.04600159,0.431025,3.6439545,inf,65.62827,17.213205,1.5336744,562.7095,0.07391932,55.67513,0.8957725,7107.743,26.603418,1.3323492,3.5314622,0.39023492,3.277338,56.927094,0.31620517,1.3958652,305947900000000.0,0.9305093,0.56897736,0.13710201,0.670844,188.95284,16810717000000.0,0.28579128,7.379635,1.5583423,432734080.0,3.7555513,22.549173,1.8901302,5.1846113,3.4960492,177.82538,2.5691159,310.56317,1.6142572,0.16913351,0.4531841,3671.8372,165764.47,0.15284416,0.09636726,0.38024586,inf,7.749766,5.3004284,2.135735,2.1547856,0.3532287,712051500000.0,7.029785,2.0852072,0.48933688,50.71108,0.234084,0.47880858,5.6155963,162823.69,0.13146064,1.7585722,11.411826,0.23472662,2.3587668e+16,0.31786355,inf,17450.488,1.1243341,1.362482,0.22107914,0.19169705,2.460049,3552733.5,4.8642244,0.029207006,1.3013846,1.2049526,19.41401,623.96857,0.690639,inf,0.5325813,0.63650125,740.2715,0.48783988,0.27574322,0.3972126,0.25581753
4EP37,4.3259177,0.49361894,8.054201,0.019493183,4136576.0,0.3008714,3.4649189,4999.929,0.5636165,inf,6.4807286,142.59818,11.937777,2.4557142,9.428989,0.38362265,464.16385,7.570728e+33,1.0093566,37.075253,2.4887788,2.4316173e+21,0.21019374,1.8047091,inf,0.19835275,84861.945,0.1988646,0.27889866,13.083016,132.25299,0.6570545,1.371568,38481624000000.0,5.1155677,0.6318145,6.252044,1.2962828,1778055.5,2.7627778,0.35040596,237.91438,1.1952326,inf,0.73846596,0.018961303,3.033359e+32,0.55230176,0.31829098,3.722136,1.2555479,inf,0.08190535,0.51274955,236.95007,1.2759808,0.17033926,2.2592719,3.6830695,489.37357,7.638471,0.15531734,2.7070832,6619943.0,0.44299883,1.9523942,0.08823258,1.6333172,0.30135787,0.31386197,0.8804881,206.2939,0.54290926,17.518812,0.11495415,86.71442,inf,0.019974085,0.20003472,1.0106071,0.2001164,1290763.2,2.5536108,0.13085641,0.3815975,2.2303076,0.13090716,397308.12,0.015899142,1.775775,92.368355,0.15338449,0.30549288,inf,0.14557701,0.0475718,4.033023e+36,0.05651206,0.6870551,6.1713085,0.41600138,2505896.5,1.4660343,0.94674903,2.5403264,2.9688373e+18,1.4710141,16.225838,1.1229839,0.7848393,1.0303328,10.548394,0.23742394,62.46389,0.092107974,1.2147956,0.31480995,2.0017188,291.9346,2.6389272,0.43827143,85563834000.0,3.3395757e+26,4.034132,3034324100000.0,7.3546367,0.029777924,0.10168875,1.7754818,0.17466156,0.07958792,0.19968528,7.078265,inf,28491.115
4EP38,500.36865,0.781359,41.395897,0.095270276,inf,38.92407,3.7026691,4.630875,0.07135495,1.3998797e+17,107970336000000.0,4.2475123,0.30259925,509307.97,3.957749,0.1318342,0.8184699,inf,52643.773,0.027161205,76.688835,5.1335942e+26,6.3365526,15.967606,0.1351808,0.4369268,4658.766,0.50213057,0.23469205,1.912948,15.214896,0.13925312,inf,0.055195414,2.7036214,1.324649,inf,0.046192065,0.50336045,3.5536637,0.061228506,28422597000.0,0.4099103,0.9124296,103.31228,0.921135,5.8896637,142.24173,190.24051,3138.6995,0.97792757,inf,131214270000000.0,0.9439889,0.08106306,0.19122924,197.0931,6.602433,1.6573452,2.8421726,0.16950318,0.10503347,0.19534767,0.60726136,0.7866251,0.88593423,3.0693102,0.1822269,4.5214696,0.65448153,0.19278377,21.068617,0.28924525,1.2034863,2.2018125,1.8449413,69.94764,0.98574406,1.7510498,3.3631303,0.12453505,6.8549633,3.8983536,2.1088886,0.035267122,0.9168992,0.083903626,751.27625,2.2987852,4.0999985,69276.58,0.668669,4.477113,4.3383746e+17,103907.37,0.2847614,28.71056,9.693575,0.6558849,5.951307,0.433482,0.043439012,1.5947286,0.95829844,12.21215,0.79450536,0.516275,100.7544,11.751185,38.60706,1831610.1,1.9627147,0.81052715,9463980000.0,315262.28,0.54719114,inf,0.38180155,1.3330561,0.9567776,2.7255242,0.26527455,634895.0,0.15443967,0.8855491,2.018818,40834764.0,1.1124909,999249300.0,0.3077789,2.8682938,9.293746,1.1406927,0.14242503,46664186000000.0
4EP39,75.43068,85.97294,713.6148,9.930461e+24,inf,0.27451992,0.43442824,64.32302,0.5851831,7837.5264,0.8958492,3.4389122,4.3050795,0.62160325,6.7175503,0.61977583,479.26596,7.7374483e+36,2.1305501,2.579001,0.7495036,21889192000000.0,4.6172185,33.761116,141847.27,9.205309,6.330041e+35,0.06658471,0.10328897,1.0003567e+16,4.587186,1.1958338,11.803615,76900950.0,0.25518352,0.1184442,295.25076,0.5543975,27613387000.0,1.2601593,0.09098552,3.6909385,0.48868033,3.4213828e+30,1.3993962,0.12166548,33242038.0,7.807106,0.87335503,1.013608,1.0375409,143258990.0,51401076.0,0.86001927,6.0541773,2.2928154,0.21735154,653.7973,587.8659,0.5127436,2.336501,2.207458,1507088600.0,0.41496298,1.6605397,37849.01,0.21782546,145.02303,0.3444301,3.8234084,0.72026575,inf,2.1974432,2.8591528,0.13045819,1.1624153,1.028852,0.097910315,2939565800000000.0,0.58098894,0.12690637,21317.766,inf,0.67803437,0.6322534,0.84689814,14.841331,0.11022165,0.17774352,3.3088424,94.01988,0.457347,0.1297622,inf,765.13837,0.12278556,2.766849e+24,1.05459,6.677353,0.3514599,0.10285143,18144.207,2.322768,1198144600000000.0,1.6789637,136932660.0,4.969408,2.2049763,36334.242,0.01767711,0.25288272,inf,2.2361562,920092050000000.0,1.906908,0.26301464,1.4343159,47.035213,inf,2.1041946,86.70521,19221.611,inf,4.427672,51.049225,4.4976864,0.25325015,0.73077786,18117730000.0,0.24041049,458.25934,0.64978343,0.44666454,inf,4907.29
4EP4,1.3813289,0.4221445,1.3841769,2.70387,3.3073902,0.412505,3.7641698e+17,1.9002761,0.10834887,265.595,8.229678e+16,1.5653781,0.29119086,0.70983243,2.6462843,0.7011987,8.857223,0.98229486,1704406.6,1.2012998,0.81921554,0.30960116,33.042503,26252.37,4.049191,44.504147,0.18427783,inf,0.18959968,0.30267432,5.80717,0.17481498,1.0084102,2.1160972,29.929874,38453.14,0.3997119,6.8250795e+28,0.4030227,1858.7222,0.12257731,3.630352,0.07290498,19.154028,0.072623976,16792879000.0,0.83734196,inf,2032435.5,13.4496565,15.168909,0.17599444,4.6164284,911.2517,0.51628023,116.829475,1145348.6,0.53644234,0.87623143,0.8510928,1085.4929,1.1596525,0.11886983,189.87653,inf,39.487087,3.4799697,0.28053117,0.17825672,42.279602,308.8485,1.884238,inf,0.1470669,inf,5.7342105,6.7820115,0.6207693,1.6099342,8.557377,4.562845,1.2886311,2161784.2,2.6406581,0.94641286,0.76979166,3.75621,29.489302,0.72938037,0.32551005,4.489532,3.4476308e+33,3.73448,1.5123624,0.51833075,3.137986,1.2443858,3293281000000000.0,0.17728421,0.31357935,0.36761004,1.2128203,0.33833218,0.21330063,4.2893367,0.22110198,0.27070275,1.0949967,9.605425,inf,3714.6577,7.5127826,87.32537,10338209000.0,1.5889096,10.1148405,4.1371512,0.38189563,1.4872012,0.021346103,6.0537577,0.10119562,0.25111562,0.13781713,40.92003,50.117527,3.109006,inf,1.1664104,4.6771336,42068.91,0.8730583,1281.995,0.17036664,344.3716
4EP40,8.992817,0.5205594,2.636764e+24,4105268400000.0,12.014068,67275390.0,3.1203668,0.4101777,210.7481,inf,3.0102584,1.2242843,0.045675755,4.725634,4.54172,3.5226638,7.695067,40950.746,16.159225,0.01864516,5.7359653,0.65073025,7.2363024,2360233000.0,0.3363367,30.3754,inf,0.6355867,0.648229,1.7843245,312.63354,0.10974362,9622812.0,8.814951e+22,9.827353,28.465822,1.2145569,0.122726254,0.15663093,1.4523499,5.670415e+29,7.7330914,0.099364355,inf,0.2363137,0.7675965,0.8698837,8019972600.0,230528.28,10.134907,0.15653197,65114450000.0,243724.08,0.16951369,0.80999756,34.699913,4.432787,56.954666,4.358877,2.9108105,5137.5405,1.0180196,0.3400502,0.4660565,2.6374287e+36,6400361.5,0.6715863,31542.764,0.22612216,2.38375,7789.6206,2.2067704,1.5704595,0.52685565,0.30946043,93179.84,102.9932,2.2775528,0.8921669,7.1773295,0.20249633,6.5167,30617.135,2.1483548,0.3363037,2.5860407,0.11513957,835.5266,0.9336745,1.7240258,10.717825,1231.3154,0.89786434,1833.3484,8636804.0,0.27525392,98334065000000.0,0.12435085,0.582487,0.101973616,0.12232919,7530466300.0,0.1814078,0.29156822,4.213647,2.0027072,0.12262617,1.2509019,6.1939692,2.1579063,3.8225187e+18,45.1786,25209724000000.0,inf,846.5351,0.71714014,12.714827,0.16368026,0.4030045,0.040829893,23.688072,0.20851387,0.41244635,0.86644775,9.49733,2.3523157,0.9201143,35678364000.0,2178.612,1.5690002,10.602213,1.7313949,0.29178163,0.04837857,2671213.2
4EP41,0.59399617,0.34816295,1.7049513,1.8733119,0.14064895,0.32306537,5191.8555,1.1742673,0.034509625,8897073.0,2.3230855,inf,10.824567,0.15577988,14.587235,3.3779862,28.581697,0.03861802,18769.152,0.8417507,5.271906,6.0383162,3.6311274,15923860.0,0.17614937,6.310113,1.3791333,0.22951059,1.4952711,1.9636275,inf,0.28381363,0.9564516,0.14868926,12.157301,4291591.5,1.4939628,1.0009247,2.2588189,0.6494507,0.8716429,8.454192,0.38995668,916.33295,0.022923345,1.4335159,0.06667975,inf,5825078000.0,2.789143,10359.138,27624.816,0.43403998,20095.943,1.7230971,inf,240.0632,0.4005098,219493400000.0,7.058704,29.31381,6.460726,16.792011,10.102368,0.15771434,0.95788604,0.7689404,2.5211194,0.08670663,1.5368649,268.0883,4.3658285,24.376339,0.62914044,4039060700.0,3.9300985,43108828.0,1.5448904,0.359337,10165.597,inf,0.19274649,inf,4.8710957,0.524814,1.2901243,0.05784466,2.1507236e+38,0.016471768,2031.3309,14.145082,4.927834,2.951989,2373311400000000.0,0.06348993,0.027429674,980.1879,1.3300697,0.85066813,3.1391993,0.24292144,2.0543714,7.9984674,0.17750978,3.510799,inf,0.8532955,2.0043263,0.25148416,11.522495,1625.4901,0.020963093,131.41354,0.70635307,0.2390403,2.6389904,0.31224635,0.5166518,0.09026261,0.1802595,48.925873,20.13304,3106014500.0,0.23083921,0.68133223,11.962537,0.2640111,293.5562,0.17034386,0.48369431,0.23023932,1.3976076,3.727155,0.018312952,38401.63
